Truett-McConnell College,Georgia
Truman Medical Center School of Nurse Anesthesia,Missouri
Truman State University,Missouri
Tufts University,Massachusetts
Tulane University of Louisiana,Louisiana
Turtle Mountain Community College,North Dakota
Tusculum College,Tennessee
Tuskegee University,Alabama
Unification Theological Seminary,New York
Union College,Kentucky
Union College,Nebraska
Union College,New York
Union Graduate College,New York
Union Institute & University,Ohio
Union Presbyterian Seminary,Virginia
Union Theological Seminary in the City of New York,New York
Union University,Tennessee
United States Air Force Academy,Colorado
United States Coast Guard Academy,Connecticut
United States Merchant Marine Academy,New York
United States Military Academy,New York
United States Naval Academy,Maryland
United States Sports Academy,Alabama
United States University,California
United Talmudical Seminary,New York
United Theological Seminary,Ohio
United Theological Seminary of the Twin Cities,Minnesota
United Tribes Technical College,North Dakota
Unitek College,California
Unity College,Maine
University at Buffalo,New York
University of Advancing Technology,Arizona
University of Akron Main Campus,Ohio
University of Alabama at Birmingham,Alabama
University of Alabama in Huntsville,Alabama
University of Alaska Anchorage,Alaska
University of Alaska Fairbanks,Alaska
University of Alaska Southeast,Alaska
University of Antelope Valley,California
University of Arizona,Arizona
University of Arkansas,Arkansas
University of Arkansas at Little Rock,Arkansas
University of Arkansas at Monticello,Arkansas
University of Arkansas at Pine Bluff,Arkansas
University of Arkansas for Medical Sciences,Arkansas
University of Arkansas-Fort Smith,Arkansas
University of Baltimore,Maryland
University of Bridgeport,Connecticut
University of California-Berkeley,California
University of California-Davis,California
University of California-Hastings College of Law,California
University of California-Irvine,California
University of California-Los Angeles,California
University of California-Merced,California
University of California-Riverside,California
University of California-San Diego,California
University of California-San Francisco,California
University of California-Santa Barbara,California
University of California-Santa Cruz,California
University of Central Arkansas,Arkansas
University of Central Florida,Florida
University of Central Missouri,Missouri
University of Central Oklahoma,Oklahoma
University of Charleston,West Virginia
University of Chicago,Illinois
University of Cincinnati-Blue Ash College,Ohio
University of Cincinnati-Clermont College,Ohio
University of Cincinnati-Main Campus,Ohio
University of Colorado Boulder,Colorado
University of Colorado Colorado Springs,Colorado
University of Colorado Denver,Colorado
University of Connecticut,Connecticut
University of Connecticut-Avery Point,Connecticut
University of Connecticut-Stamford,Connecticut
University of Connecticut-Tri-Campus,Connecticut
University of Dallas,Texas
University of Dayton,Ohio
University of Delaware,Delaware
University of Denver,Colorado
University of Detroit Mercy,Michigan
University of Dubuque,Iowa
University of East-West Medicine,California
University of Evansville,Indiana
University of Florida,Florida
University of Fort Lauderdale,Florida
University of Georgia,Georgia
University of Great Falls,Montana
University of Hartford,Connecticut
University of Hawaii at Hilo,Hawaii
University of Hawaii at Manoa,Hawaii
University of Hawaii Maui College,Hawaii
University of Hawaii-West Oahu,Hawaii
University of Houston,Texas
University of Houston-Clear Lake,Texas
University of Houston-Downtown,Texas
University of Houston-Victoria,Texas
University of Idaho,Idaho
University of Illinois at Chicago,Illinois
University of Illinois at Springfield,Illinois
University of Illinois at Urbana-Champaign,Illinois
University of Indianapolis,Indiana
University of Iowa,Iowa
University of Jamestown,North Dakota
University of Kansas,Kansas
University of Kentucky,Kentucky
University of La Verne,California
University of Louisiana at Lafayette,Louisiana
University of Louisiana at Monroe,Louisiana
University of Louisville,Kentucky
University of Maine,Maine
University of Maine at Augusta,Maine
University of Maine at Farmington,Maine
University of Maine at Fort Kent,Maine
University of Maine at Machias,Maine
University of Maine at Presque Isle,Maine
University of Management and Technology,Virginia
University of Mary,North Dakota
University of Mary Hardin-Baylor,Texas
University of Mary Washington,Virginia
University of Maryland Eastern Shore,Maryland
University of Maryland-Baltimore,Maryland
University of Maryland-Baltimore County,Maryland
University of Maryland-College Park,Maryland
University of Maryland-University College,Maryland
University of Massachusetts Medical School Worcester,Massachusetts
University of Massachusetts-Amherst,Massachusetts
University of Massachusetts-Boston,Massachusetts
University of Massachusetts-Dartmouth,Massachusetts
University of Massachusetts-Lowell,Massachusetts
University of Medicine and Dentistry of New Jersey,New Jersey
University of Memphis,Tennessee
University of Miami,Florida
University of Michigan-Ann Arbor,Michigan
University of Michigan-Dearborn,Michigan
University of Michigan-Flint,Michigan
University of Minnesota-Crookston,Minnesota
University of Minnesota-Duluth,Minnesota
University of Minnesota-Morris,Minnesota
University of Minnesota-Rochester,Minnesota
University of Minnesota-Twin Cities,Minnesota
University of Mississippi,Mississippi
University of Mississippi Medical Center,Mississippi
University of Missouri-Columbia,Missouri
University of Missouri-Kansas City,Missouri
University of Missouri-St Louis,Missouri
University of Mobile,Alabama
University of Montevallo,Alabama
University of Mount Union,Ohio
University of Nebraska at Kearney,Nebraska
University of Nebraska at Omaha,Nebraska
University of Nebraska Medical Center,Nebraska
University of Nebraska-Lincoln,Nebraska
University of Nevada-Las Vegas,Nevada
University of Nevada-Reno,Nevada
University of New England,Maine
University of New Hampshire at Manchester,New Hampshire
University of New Hampshire-Main Campus,New Hampshire
University of New Hampshire-School of Law,New Hampshire
University of New Haven,Connecticut
University of New Mexico-Main Campus,New Mexico
University of New Orleans,Louisiana
University of North Alabama,Alabama
University of North Carolina at Asheville,North Carolina
University of North Carolina at Chapel Hill,North Carolina
University of North Carolina at Charlotte,North Carolina
University of North Carolina at Greensboro,North Carolina
University of North Carolina at Pembroke,North Carolina
University of North Carolina School of the Arts,North Carolina
University of North Carolina Wilmington,North Carolina
University of North Dakota,North Dakota
University of North Florida,Florida
University of North Georgia,Georgia
University of North Georgia,Georgia
University of North Texas,Texas
University of North Texas Health Science Center,Texas
University of Northern Colorado,Colorado
University of Northern Iowa,Iowa
University of Northwestern Ohio,Ohio
University of Northwestern-St Paul,Minnesota
University of Notre Dame,Indiana
University of Oklahoma-Health Sciences Center,Oklahoma
University of Oklahoma-Norman Campus,Oklahoma
University of Oregon,Oregon
University of Pennsylvania,Pennsylvania
University of Phoenix-Albuquerque Campus,New Mexico
University of Phoenix-Atlanta Campus,Georgia
University of Phoenix-Augusta Campus,Georgia
University of Phoenix-Austin Campus,Texas
University of Phoenix-Baton Rouge Campus,Louisiana
University of Phoenix-Bay Area Campus,California
University of Phoenix-Birmingham Campus,Alabama
University of Phoenix-Boston Campus,Massachusetts
University of Phoenix-Central Florida Campus,Florida
University of Phoenix-Central Valley Campus,California
University of Phoenix-Charlotte Campus,North Carolina
University of Phoenix-Chattanooga Campus,Tennessee
University of Phoenix-Cheyenne Campus,Wyoming
University of Phoenix-Chicago Campus,Illinois
University of Phoenix-Cincinnati Campus,Ohio
University of Phoenix-Cleveland Campus,Ohio
University of Phoenix-Colorado Campus,Colorado
University of Phoenix-Columbia Campus,South Carolina
University of Phoenix-Columbus Georgia Campus,Georgia
University of Phoenix-Columbus Ohio Campus,Ohio
University of Phoenix-Dallas Campus,Texas
University of Phoenix-Delaware Campus,Delaware
University of Phoenix-Des Moines Campus,Iowa
University of Phoenix-Detroit Campus,Michigan
University of Phoenix-Fairfield County Campus,Connecticut
University of Phoenix-Harrisburg Campus,Pennsylvania
University of Phoenix-Hawaii Campus,Hawaii
University of Phoenix-Houston Campus,Texas
University of Phoenix-Idaho Campus,Idaho
University of Phoenix-Indianapolis Campus,Indiana
University of Phoenix-Jackson Campus,Mississippi
University of Phoenix-Jersey City Campus,New Jersey
University of Phoenix-Kansas City Campus,Missouri
University of Phoenix-Knoxville Campus,Tennessee
University of Phoenix-Lafayette Campus,Louisiana
University of Phoenix-Las Vegas Campus,Nevada
University of Phoenix-Little Rock Campus,Arkansas
University of Phoenix-Louisiana Campus,Louisiana
University of Phoenix-Louisville Campus,Kentucky
University of Phoenix-Madison Campus,Wisconsin
University of Phoenix-Maryland Campus,Maryland
University of Phoenix-McAllen Campus,Texas
University of Phoenix-Memphis Campus,Tennessee
University of Phoenix-Milwaukee Campus,Wisconsin
University of Phoenix-Minneapolis St Paul Campus,Minnesota
University of Phoenix-Nashville Campus,Tennessee
University of Phoenix-North Florida Campus,Florida
University of Phoenix-Northern Nevada Campus,Nevada
University of Phoenix-Northern Virginia Campus,Virginia
University of Phoenix-Northwest Arkansas Campus,Arkansas
University of Phoenix-Oklahoma City Campus,Oklahoma
University of Phoenix-Omaha Campus,Nebraska
University of Phoenix-Online Campus,Arizona
University of Phoenix-Oregon Campus,Oregon
University of Phoenix-Philadelphia Campus,Pennsylvania
University of Phoenix-Phoenix Campus,Arizona
University of Phoenix-Pittsburgh Campus,Pennsylvania
University of Phoenix-Raleigh Campus,North Carolina
University of Phoenix-Richmond-Virginia Beach Campus,Virginia
University of Phoenix-Sacramento Valley Campus,California
University of Phoenix-San Antonio Campus,Texas
University of Phoenix-San Diego Campus,California
University of Phoenix-Savannah Campus,Georgia
University of Phoenix-Shreveport-Bossier Campus,Louisiana
University of Phoenix-South Florida Campus,Florida
University of Phoenix-Southern Arizona Campus,Arizona
University of Phoenix-Southern California Campus,California
University of Phoenix-Southern Colorado Campus,Colorado
University of Phoenix-Springfield  Campus,Missouri
University of Phoenix-St Louis Campus,Missouri
University of Phoenix-Tulsa Campus,Oklahoma
University of Phoenix-Utah Campus,Utah
University of Phoenix-Washington DC Campus,District of Columbia
University of Phoenix-West Florida Campus,Florida
University of Phoenix-West Michigan Campus,Michigan
University of Phoenix-Western Washington Campus,Washington
University of Phoenix-Wichita Campus,Kansas
University of Pikeville,Kentucky
University of Pittsburgh-Bradford,Pennsylvania
University of Pittsburgh-Greensburg,Pennsylvania
University of Pittsburgh-Johnstown,Pennsylvania
University of Pittsburgh-Pittsburgh Campus,Pennsylvania
University of Portland,Oregon
University of Puget Sound,Washington
University of Redlands,California
University of Rhode Island,Rhode Island
University of Richmond,Virginia
University of Rio Grande,Ohio
University of Rochester,New York
University of Saint Francis-Fort Wayne,Indiana
University of Saint Joseph,Connecticut
University of Saint Mary,Kansas
University of Saint Mary of the Lake,Illinois
University of San Diego,California
University of San Francisco,California
University of Science and Arts of Oklahoma,Oklahoma
University of Scranton,Pennsylvania
University of Sioux Falls,South Dakota
University of South Alabama,Alabama
University of South Carolina-Aiken,South Carolina
University of South Carolina-Beaufort,South Carolina
University of South Carolina-Columbia,South Carolina
University of South Carolina-Upstate,South Carolina
University of South Dakota,South Dakota
University of South Florida-Main Campus,Florida
University of South Florida-Sarasota-Manatee,Florida
University of South Florida-St Petersburg,Florida
University of Southern California,California
University of Southern Indiana,Indiana
University of Southern Maine,Maine
University of Southern Mississippi,Mississippi
University of Southernmost Florida,Florida
University of St Augustine for Health Sciences,California
University of St Francis,Illinois
University of St Thomas,Minnesota
University of St Thomas,Texas
University of Texas Southwestern Medical Center,Texas
University of the Cumberlands,Kentucky
University of the District of Columbia,District of Columbia
University of the District of Columbia-David A Clarke School of Law,District of Columbia
University of the Incarnate Word,Texas
University of the Ozarks,Arkansas
University of the Pacific,California
University of the Potomac-VA Campus,Virginia
University of the Potomac-Washington DC Campus,District of Columbia
University of the Rockies,Colorado
University of the Sciences,Pennsylvania
University of the Southwest,New Mexico
University of the West,California
University of Toledo,Ohio
University of Tulsa,Oklahoma
University of Utah,Utah
University of Vermont,Vermont
University of Virginia-Main Campus,Virginia
University of Washington-Bothell Campus,Washington
University of Washington-Seattle Campus,Washington
University of Washington-Tacoma Campus,Washington
University of West Alabama,Alabama
University of West Georgia,Georgia
University of Western States,Oregon
University of Wisconsin-Eau Claire,Wisconsin
University of Wisconsin-Green Bay,Wisconsin
University of Wisconsin-La Crosse,Wisconsin
University of Wisconsin-Madison,Wisconsin
University of Wisconsin-Milwaukee,Wisconsin
University of Wisconsin-Oshkosh,Wisconsin
University of Wisconsin-Parkside,Wisconsin
University of Wisconsin-Platteville,Wisconsin
University of Wisconsin-River Falls,Wisconsin
University of Wisconsin-Stevens Point,Wisconsin
University of Wisconsin-Stout,Wisconsin
University of Wisconsin-Superior,Wisconsin
University of Wisconsin-Whitewater,Wisconsin
University of Wyoming,Wyoming
Upper Iowa University,Iowa
Upper Valley Educators Institute,New Hampshire
Upstate Medical University,New York
Urbana University,Ohio
Urshan Graduate School of Theology,Missouri
Ursinus College,Pennsylvania
Ursuline College,Ohio
Uta Mesivta of Kiryas Joel,New York
Utah State University,Utah
Utah Valley University,Utah
Utica College,New York
Valdosta State University,Georgia
Valencia College,Florida
Valley City State University,North Dakota
Valley Forge Christian College,Pennsylvania
Valparaiso University,Indiana
Vanderbilt University,Tennessee
VanderCook College of Music,Illinois
Vanguard University of Southern California,California
Vassar College,New York
Vatterott College-Berkeley,Missouri
Vatterott College-Sunset Hills,Missouri
Vaughn College of Aeronautics and Technology,New York
Vermont College of Fine Arts,Vermont
Vermont Law School,Vermont
Vermont Technical College,Vermont
Victory University,Tennessee
Villa Maria College,New York
Villanova University,Pennsylvania
Vincennes University,Indiana
Virginia Baptist College,Virginia
Virginia College-Augusta,Georgia
Virginia College-Birmingham,Alabama
Virginia College-Charleston,South Carolina
Virginia College-Columbus,Georgia
Virginia College-Huntsville,Alabama
Virginia College-Knoxville,Tennessee
Virginia College-Shreveport Bossier City,Louisiana
Virginia Commonwealth University,Virginia
Virginia Intermont College,Virginia
Virginia Military Institute,Virginia
Virginia Polytechnic Institute and State University,Virginia
Virginia State University,Virginia
Virginia Union University,Virginia
Virginia University of Lynchburg,Virginia
Virginia Wesleyan College,Virginia
Visible Music College,Tennessee
Viterbo University,Wisconsin
Voorhees College,South Carolina
W L Bonner College,South Carolina
Wabash College,Indiana
Wade College,Texas
Wadsworth Center-NY State Dept of Health,New York
Wagner College,New York
Wake Forest University,North Carolina
Walden University,Minnesota
Waldorf College,Iowa
Walla Walla University,Washington
Walsh College of Accountancy and Business Administration,Michigan
Walsh University,Ohio
Warner Pacific College,Oregon
Warner Pacific College Adult Degree Program,Oregon
Warner University,Florida
Warren Wilson College,North Carolina
Wartburg College,Iowa
Wartburg Theological Seminary,Iowa
Washburn University,Kansas
Washington & Jefferson College,Pennsylvania
Washington Adventist University,Maryland
Washington and Lee University,Virginia
Washington Bible College-Capital Bible Seminary,Maryland
Washington College,Maryland
Washington State University,Washington
Washington Theological Union,District of Columbia
Washington University in St Louis,Missouri
Watkins College of Art Design & Film,Tennessee
Watson School of Biological Sciences at Cold Spring Harbor Laboratory,New York
Wayland Baptist University,Texas
Wayne State College,Nebraska
Wayne State University,Michigan
Waynesburg University,Pennsylvania
Webb Institute,New York
Webber International University,Florida
Weber State University,Utah
Webster University,Missouri
Weill Cornell Medical College,New York
Welch College,Tennessee
Wellesley College,Massachusetts
Wells College,New York
Wentworth Institute of Technology,Massachusetts
Wesley Biblical Seminary,Mississippi
Wesley College,Delaware
Wesley Theological Seminary,District of Columbia
Wesleyan College,Georgia
Wesleyan University,Connecticut
West Chester University of Pennsylvania,Pennsylvania
West Coast University-Dallas,Texas
West Coast University-Los Angeles,California
West Coast University-Ontario,California
West Coast University-Orange County,California
West Liberty University,West Virginia
West Texas A & M University,Texas
West Virginia School of Osteopathic Medicine,West Virginia
West Virginia State University,West Virginia
West Virginia University,West Virginia
West Virginia University at Parkersburg,West Virginia
West Virginia University Hospital Departments of Rad Tech and Nutrition,West Virginia
West Virginia University Institute of Technology,West Virginia
West Virginia Wesleyan College,West Virginia
Western Carolina University,North Carolina
Western Connecticut State University,Connecticut
Western Governors University,Utah
Western Illinois University,Illinois
Western International University,Arizona
Western Kentucky University,Kentucky
Western Michigan University,Michigan
Western Nevada College,Nevada
Western New England University,Massachusetts
Western New Mexico University,New Mexico
Western Oregon University,Oregon
Western Seminary,Oregon
Western State College of Law at Argosy University,California
Western State Colorado University,Colorado
Western Theological Seminary,Michigan
Western University of Health Sciences,California
Western Washington University,Washington
Westfield State University,Massachusetts
Westminster College,Missouri
Westminster College,Pennsylvania
Westminster College,Utah
Westminster Theological Seminary,Pennsylvania
Westminster Theological Seminary in California,California
Westmont College,California
Westwood College-Anaheim,California
Westwood College-Annandale,Virginia
Westwood College-Arlington Ballston,Virginia
Westwood College-Atlanta Midtown,Georgia
Westwood College-Chicago Loop,Illinois
Westwood College-Dallas,Texas
Westwood College-Denver North,Colorado
Westwood College-Denver South,Colorado
Westwood College-Dupage,Illinois
Westwood College-Ft Worth,Texas
Westwood College-Houston South,Texas
Westwood College-Inland Empire,California
Westwood College-Los Angeles,California
Westwood College-Northlake,Georgia
Westwood College-O'Hare Airport,Illinois
Westwood College-River Oaks,Illinois
Westwood College-South Bay,California
Wheaton College,Illinois
Wheaton College,Massachusetts
Wheeling Jesuit University,West Virginia
Wheelock College,Massachusetts
Whitman College,Washington
Whittier College,California
Whitworth University,Washington
Whitworth University-Adult Degree Programs,Washington
Wichita State University,Kansas
Widener University-Delaware Campus,Delaware
Widener University-Harrisburg Campus,Pennsylvania
Widener University-Main Campus,Pennsylvania
Wilberforce University,Ohio
Wiley College,Texas
Wilkes University,Pennsylvania
Willamette University,Oregon
William Carey University,Mississippi
William Jessup University,California
William Jewell College,Missouri
William Mitchell College of Law,Minnesota
William Paterson University of New Jersey,New Jersey
William Peace University,North Carolina
William Penn University,Iowa
William Woods University,Missouri
Williams Baptist College,Arkansas
Williams College,Massachusetts
Williamson Christian College,Tennessee
Wilmington College,Ohio
Wilmington University,Delaware
Wilson College,Pennsylvania
Winebrenner Theological Seminary,Ohio
Wingate University,North Carolina
Winona State University,Minnesota
Winston-Salem State University,North Carolina
Winthrop University,South Carolina
Wisconsin Lutheran College,Wisconsin
Wisconsin School of Professional Psychology,Wisconsin
Wittenberg University,Ohio
Wofford College,South Carolina
Wolford College,Florida
Won Institute of Graduate Studies,Pennsylvania
Woodbury University,California
Worcester Polytechnic Institute,Massachusetts
Worcester State University,Massachusetts
World Medicine Institute,Hawaii
World Mission University,California
Wright Career College,Kansas
Wright State University-Lake Campus,Ohio
Wright State University-Main Campus,Ohio
Xavier University,Ohio
Xavier University of Louisiana,Louisiana
Yale University,Connecticut
Yale-New Haven Hospital Dietetic Internship,Connecticut
Yeshiva and Kollel Harbotzas Torah,New York
Yeshiva College of the Nations Capital,Maryland
Yeshiva Derech Chaim,New York
Yeshiva D'monsey Rabbinical College,New York
Yeshiva Gedolah Imrei Yosef D'spinka,New York
Yeshiva Gedolah Kesser Torah,New York
Yeshiva Gedolah of Greater Detroit,Michigan
Yeshiva Gedolah Zichron Leyma,New Jersey
Yeshiva Karlin Stolin,New York
Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,New York
Yeshiva of Machzikai Hadas,New York
Yeshiva of Nitra Rabbinical College,New York
Yeshiva of the Telshe Alumni,New York
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,California
Yeshiva Shaar Hatorah,New York
Yeshiva Shaarei Torah of Rockland,New York
Yeshiva Toras Chaim,New Jersey
Yeshiva Toras Chaim Talmudical Seminary,Colorado
Yeshiva University,New York
Yeshiva Yesodei Hatorah,New Jersey
Yeshivah Gedolah Rabbinical College,Florida
Yeshivas Be'er Yitzchok,New Jersey
Yeshivas Novominsk,New York
Yeshivat Mikdash Melech,New York
Yeshivath Beth Moshe,Pennsylvania
Yeshivath Viznitz,New York
Yeshivath Zichron Moshe,New York
Yo San University of Traditional Chinese Medicine,California
York College,Nebraska
York College Pennsylvania,Pennsylvania
Young Harris College,Georgia
Youngstown State University,Ohio
